name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
M.G.R.J Soft TPU Front Protection Case Cover for Honor Magic Watch 2 46mm Smart Watch (Flexible|Silicone|Black),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/511X2oj4UCL._AC_UL320_.jpg,https://www.amazon.in/M-G-R-J-Protection-Magic-46mm-Flexible/dp/B08RY4J1XZ/ref=sr_1_9477?qid=1679134229&s=electronics&sr=1-9477,3.9,"1,526",₹499,₹999
"Beetel F1K GSM Fixed Wireless Phone, Support Quad band 2G,LCD Display,Speed Dial,Two way Speaker phone & Adjustable Volum...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/41sm12HlBmL._AC_UL320_.jpg,https://www.amazon.in/Beetel-F-1-Fixed-Wireless-Phone/dp/B0136N1T48/ref=sr_1_9478?qid=1679134229&s=electronics&sr=1-9478,3.9,"4,540","₹2,669","₹3,299"
"BY4U Laptop Tabletop Stand for Desk, Portable Stand, Adjustable Height, Foldable, Non-Slip Aluminum MacBook Computer Stan...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/81gUbsKOyLL._AC_UL320_.jpg,https://www.amazon.in/BY4U-Computer-Aluminum-Adjustable-Compatible/dp/B08HCNZ3FW/ref=sr_1_9479?qid=1679134229&s=electronics&sr=1-9479,4.0,999,₹445,"₹1,500"
ONE ASSIST Live Uninterrupted 1 Year Extended Warranty Plan for Electric Iron (Price Range: 2501 to 5000) - Email Delivery...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61ARj+szfWL._AC_UL320_.jpg,https://www.amazon.in/ONE-ASSIST-Live-Uninterrupted-Extended/dp/B08KT34XX7/ref=sr_1_9480?qid=1679134229&s=electronics&sr=1-9480,3.7,124,₹189,₹259
Cello Liquiball Ball Pen - Pack of 10 (Blue),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/919TZXX2L-L._AC_UL320_.jpg,https://www.amazon.in/Cello-Liquiball-Ball-Pen-Pack/dp/B07G9QZQHC/ref=sr_1_9481?qid=1679134229&s=electronics&sr=1-9481,4.1,645,₹100,₹150
"Ellics Enterprise Presents Foldable Laptop Table with Cup Holder, Study Table, Foldable & Portable/Ergonomic & Rounded Edg...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51FTgZ+eo7S._AC_UL320_.jpg,https://www.amazon.in/Ellics-Enterprise-Presents-Foldable-Ergonomic/dp/B09BJF4YT5/ref=sr_1_9482?qid=1679134229&s=electronics&sr=1-9482,3.6,"1,213",₹399,₹999
Callas Multi-Purpose Office Laptop Table Desk Organiser/Study Table/Bed Table/Foldable and Portable Wooden Desk Organiser...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/615NoUr4eIS._AC_UL320_.jpg,https://www.amazon.in/Callas-Multi-Purpose-Organiser-Foldable-WA-27-Black-Office/dp/B0B159WHRB/ref=sr_1_9483?qid=1679134231&s=electronics&sr=1-9483,3.8,268,₹647,"₹1,599"
TheGiftKart Back Cover Case for Xiaomi Mi 11 Lite NE 5G / Mi 11 Lite (Crystal Clear | Shockproof | Hybrid TPU & PC | Trans...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51rMkSMl5tS._AC_UL320_.jpg,https://www.amazon.in/TheGiftKart-Hybrid-Shockproof-Protection-Transparent/dp/B097NC385G/ref=sr_1_9484?qid=1679134231&s=electronics&sr=1-9484,4.3,783,₹299,₹999
Onsitego 2 Year Extended Warranty for Small Household Appliances from Rs. 9001-10000 (Email Delivery - No Physical Kit),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/616x8UGLiIL._AC_UL320_.jpg,https://www.amazon.in/Onsitego-Extended-Household-Appliances-9001-10000/dp/B0BVQM763T/ref=sr_1_9485?qid=1679134231&s=electronics&sr=1-9485,,,₹649,"₹1,299"
Takara Karaoke Speaker Trolley 12 Inch Woofer Portable Multimedia Bluetooth; Audio Recording; USB; SD; TF; AUX PA System w...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51U1oRQFvNS._AC_UL320_.jpg,https://www.amazon.in/Takara-Karaoke-Speaker-Multimedia-Bluetooth/dp/B07SKNN8L4/ref=sr_1_9486?qid=1679134231&s=electronics&sr=1-9486,4.0,615,"₹14,990","₹15,900"
AFRITEE Desk Pad Protector Mat - Dual Side PU Leather Desk Mat Large Mouse Pad Waterproof Desk Organizers Office Home Tabl...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71MLIcNTOBL._AC_UL320_.jpg,https://www.amazon.in/AFRITEE-Desk-Pad-Protector-Mat/dp/B08LH7XYL4/ref=sr_1_9487?qid=1679134231&s=electronics&sr=1-9487,4.2,"8,217",₹599,"₹1,799"
"Emilydeals for Samsung Active 2 Watch Charger, Replacement Charger Cable for Samsung Galaxy Watch Active 2 Smartwatch (Black)","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/31Z3lOoHOxL._AC_UL320_.jpg,https://www.amazon.in/Emilydeals-Samsung-Active-Charger-Replacement/dp/B07ZMB5JRB/ref=sr_1_9488?qid=1679134231&s=electronics&sr=1-9488,4.5,"2,614",₹830,"₹3,999"
Amazon Brand - Solimo Silicone Back Cover for Apple iPhone 8 (Transparent),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/518zmf7Jo1L._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Solimo-Flexible-Transparent/dp/B08QNPK3FY/ref=sr_1_9489?qid=1679134231&s=electronics&sr=1-9489,4.0,314,₹139,₹499
Fujifilm Instax Mini Picture Format Film - Value Pack 40 Shots Films (White),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61cMctkimiL._AC_UL320_.jpg,https://www.amazon.in/Fujifilm-Instax-Picture-Format-Film/dp/B07X4XXR4L/ref=sr_1_9490?qid=1679134231&s=electronics&sr=1-9490,4.5,"5,890",,
OneAssist 1 Year Extended Warranty Plan for Headphones 2001 to 3000 - Email Delivery Within 2 Hours,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61ARj+szfWL._AC_UL320_.jpg,https://www.amazon.in/OneAssist-Year-Extended-Warranty-Headphones/dp/B09QMPWB3B/ref=sr_1_9491?qid=1679134231&s=electronics&sr=1-9491,3.8,46,₹209,₹469
ZEBRONICS Zeb-Vibe Portable Speaker Comes with Full-Range 20.32cm Dual Drivers Along with a 2.54cm Tweeter That Delivers P...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/7142k3aMDRL._AC_UL320_.jpg,https://www.amazon.in/ZEBRONICS-Zeb-Vibe-Portable-Full-Range-Experience/dp/B0BQ6DQBWF/ref=sr_1_9492?qid=1679134231&s=electronics&sr=1-9492,4.1,6,"₹6,399","₹15,999"
"NIHARA Smart Multipurpose Foldable Laptop Table with Cup Holder, Study Table, Bed Table, Breakfast Table, Foldable and Por...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/81hCRnP05CL._AC_UL320_.jpg,https://www.amazon.in/NIHARA-Multipurpose-Foldable-Breakfast-Portable/dp/B0B9C2J9GY/ref=sr_1_9493?qid=1679134231&s=electronics&sr=1-9493,4.0,119,₹209,₹999
ZOUK Black Solid Handmade Vegan Leather Women's Office Bag for 15.6 inch Laptop - Jet Black,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/617-vuMRH-L._AC_UL320_.jpg,https://www.amazon.in/ZOUK-Office-Women-Laptop-MacBook/dp/B08J84551X/ref=sr_1_9494?qid=1679134231&s=electronics&sr=1-9494,3.9,65,"₹1,699","₹4,863"
"MOTIVATE BOX, Black PVC Wooden Framed with White Border 10 * 10 Inch Felt Letter Board with 128 Letters & Numbers (Wall Mo...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/4121NyrfMaL._AC_UL320_.jpg,https://www.amazon.in/MOTIVATE-BOX-Wooden-Letters-Numbers/dp/B084RD69BQ/ref=sr_1_9495?qid=1679134231&s=electronics&sr=1-9495,4.0,331,₹499,₹999
Faber-Castell Pitt Artist Pen - 1.5 mm - White,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/513PqnhNkFL._AC_UL320_.jpg,https://www.amazon.in/Faber-Castell-Pitt-Artist-Pen-White/dp/B07JNHNZTG/ref=sr_1_9496?qid=1679134231&s=electronics&sr=1-9496,4.0,268,₹130,₹180
R for Rabbit Snicker The Playful Automatic Baby Swing with Hanging Toys and Remote Control for Newborn Baby (Grey Blue),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61tFy5Nl+LL._AC_UL320_.jpg,https://www.amazon.in/Rabbit-Snicker-Playful-Automatic-Swing/dp/B07GT3DCXG/ref=sr_1_9497?qid=1679134231&s=electronics&sr=1-9497,3.8,298,"₹6,699","₹8,451"
(Renewed) Google Pixel 5 5G 128GB - Just Black,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/516wyv8wYGL._AC_UL320_.jpg,https://www.amazon.in/Renewed-Google-Pixel-5G-128GB/dp/B08MV7HWFK/ref=sr_1_9498?qid=1679134231&s=electronics&sr=1-9498,4.0,842,"₹21,350","₹35,900"
TheGiftKart Sleek Back Cover Case for Samsung Galaxy S23 5G | Slim Fit Protective Design | Ultra Matte Finish | Camera Pro...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61jYlxp5LHL._AC_UL320_.jpg,https://www.amazon.in/TheGiftKart-Samsung-Protective-Protection-Silicon/dp/B0BTDJGKS4/ref=sr_1_9499?qid=1679134231&s=electronics&sr=1-9499,4.9,12,₹284,₹999
CZARTECH Native Back Cover for iPhone 14 Plus Clear case (TPU + Tough Polycarbonate Back I 5ft Drop Protection Tested I Tr...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/813RYmoi4-L._AC_UL320_.jpg,https://www.amazon.in/CZARTECH-iPhone-Plus-Polycarbonate-Transparent/dp/B0BJDRYL8J/ref=sr_1_9500?qid=1679134231&s=electronics&sr=1-9500,4.3,448,₹499,"₹1,099"
"Fastrack Reflex Curv Unisex Activity Tracker Smart Watch, 2.5D Curved Display, AI-Enabled Coach, Multiple Sports Mode, Com...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61ow0dKzoAL._AC_UL320_.jpg,https://www.amazon.in/Fastrack-Smartwatch-AI-Enabled-Monitor-Resistance/dp/B09ZXXV5NW/ref=sr_1_9501?qid=1679134231&s=electronics&sr=1-9501,3.8,403,"₹2,495","₹6,495"
"Print Master India Premium Flatlay Tabletop Photography Backdrop Background, Double Sided Waterproof Paper for Food, Small...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/81+C1TxvKPL._AC_UL320_.jpg,https://www.amazon.in/Print-Master-India-Professional-Pack/dp/B098TWNVQ1/ref=sr_1_9502?qid=1679134231&s=electronics&sr=1-9502,4.4,61,"₹1,099","₹1,999"
"Amazon Basics 20000 Mah Lithium Polymer 22.5W Fast Charging Power Bank | Triple Output (Type C, 2 USB), Dual Input (Type ...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61RCa4KCR7L._AC_UL320_.jpg,https://www.amazon.in/Amazon-Basics-Lithium-Charging-Metallic/dp/B0B82SG7BJ/ref=sr_1_9503?qid=1679134231&s=electronics&sr=1-9503,3.2,83,"₹1,859","₹2,699"
Sixfire® Cleaner 5 in 1 Keyboard & Earphone Cleaner Keyboard Cleaning Brush Laptop Cleaning Kit Cleaning Pen for Airpods C...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/615TDHKeZnL._AC_UL320_.jpg,https://www.amazon.in/Sixfire-Multifunction-Bluetooth-Cleaning-Portable/dp/B09YM6C8XJ/ref=sr_1_9504?qid=1679134231&s=electronics&sr=1-9504,4.0,670,₹235,₹999
"Rian's Online Fabric Remote Control Case -(Multicolour, 3)","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61LPommSzSL._AC_UL320_.jpg,https://www.amazon.in/Rians-Online-Fabric-Control-Multicolour/dp/B072M1HVTJ/ref=sr_1_9505?qid=1679134231&s=electronics&sr=1-9505,3.4,555,₹190,₹499
Livzing Multipurpose Foldable Study Desk Portable Wooden Utility Laptop Table Bedside Drawing Room Home Decor-Space Saving...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71df+dASlvL._AC_UL320_.jpg,https://www.amazon.in/Livzing-Multipurpose-Foldable-Portable-Utility/dp/B0837X1F61/ref=sr_1_9506?qid=1679134231&s=electronics&sr=1-9506,4.3,"1,162","₹3,699","₹5,499"
"Cosmic Byte Stardust Headset with Flexible Mic for PS4, Xbox One, Laptop, PC, iPhone and Android Phones (Black)","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61WVJ7jLT4L._AC_UL320_.jpg,https://www.amazon.in/Cosmic-Byte-Stardust-Flexible-Black/dp/B09J91KGB7/ref=sr_1_9507?qid=1679134232&s=electronics&sr=1-9507,3.9,86,₹699,"₹1,149"
Spigen AlignMaster Tempered Glass Screen Protector Guard for Nothing Phone (1) - 2 Pack,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71anOk+LQDL._AC_UL320_.jpg,https://www.amazon.in/Spigen-AlignMaster-Tempered-Protector-Nothing/dp/B0BB21W9JW/ref=sr_1_9508?qid=1679134232&s=electronics&sr=1-9508,4.4,284,"₹1,299","₹2,899"
tizum Mouse Pad/ Computer Mouse Mat with Anti-Slip Rubber Base | Smooth Mouse Control | Spill-Resistant Surface for Lapto...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/81XSX9okfML._AC_UL320_.jpg,https://www.amazon.in/Notebook-MacBook-Computer-Anti-Skid-Mousepad/dp/B08QJHLLH9/ref=sr_1_9509?qid=1679134232&s=electronics&sr=1-9509,4.3,214,₹129,₹399
DHOTRA Magnetic Phone Holder in Car Airvent Mount Universal Magnetic Mobile Phone Holder Stand Magnet Support for All Smar...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/412okJBTqSL._AC_UL320_.jpg,https://www.amazon.in/DHOTRA-Magnetic-Airvent-Universal-Smartphones/dp/B0BNJ5PKKW/ref=sr_1_9510?qid=1679134232&s=electronics&sr=1-9510,4.0,1,₹349,₹999
"HP 14s, AMD Athlon Silver 3050U, 8GB RAM/256GB SSD 14-inch(35.6 cm) HD,Win 11/AMD Radeon Graphics/MSO 2021/1.41 Kg, 14s-fq...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/91Mj2U6qa6L._AC_UL320_.jpg,https://www.amazon.in/HP-Micro-Edge-Graphics-Speakers-14s-fq0568AU/dp/B0B6F6ZPMZ/ref=sr_1_9511?qid=1679134232&s=electronics&sr=1-9511,3.0,11,"₹25,990","₹36,359"
ONSITEGO 1 Year Extended Warranty for Small Appliances (Rs.5001-10000) (Email Delivery - No Physical Kit) for B2B,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71XqFY3TnZL._AC_UL320_.jpg,https://www.amazon.in/Onsitego-Extended-Warranty-Appliances-Rs-5001-10000/dp/B0893Z7DSY/ref=sr_1_9512?qid=1679134232&s=electronics&sr=1-9512,3.7,39,₹399,₹899
InkTree Back Cover for Samsung Galaxy S23 5G Back Cover | Slim Soft Back Case for Samsung Galaxy S23 5G (Transparent),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/41dsZ4Bz2TL._AC_UL320_.jpg,https://www.amazon.in/InkTree-Cover-Samsung-Galaxy-Transparent/dp/B0BW67T23Q/ref=sr_1_9513?qid=1679134232&s=electronics&sr=1-9513,3.9,18,₹129,₹999
"Newly Launched Maxima Max Pro Knight Bluetooth Calling smartwatch with 44.5mm Round Active Display of 550 Nits Brightness,...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71cfcAKXETL._AC_UL320_.jpg,https://www.amazon.in/Maxima-Bluetooth-smartwatch-Brightness-Assistant/dp/B0B6C945Y2/ref=sr_1_9514?qid=1679134232&s=electronics&sr=1-9514,3.5,"1,080","₹2,499","₹7,500"
The Cozy Couch - Techbooth latest & trending Adjustable Multi-Angle Laptop stand with Detachable mouse pad - inbuilt Mobil...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/518-oTMj2pL._AC_UL320_.jpg,https://www.amazon.in/Cozy-Couch-Adjustable-Multi-Angle-Ergonomically/dp/B0BRT7MCXB/ref=sr_1_9515?qid=1679134232&s=electronics&sr=1-9515,3.1,4,"₹1,099","₹3,499"
"Sounce Watch Case Compatible for Fire-Boltt Ninja 3 Tempered Glass Screen Protector,HD Clear Touch Sensitive Ultra Thin PE...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/5198EgIvYEL._AC_UL320_.jpg,https://www.amazon.in/Sounce-Compatible-Fire-Boltt-Protector-Protective/dp/B0BFX5HWB4/ref=sr_1_9516?qid=1679134232&s=electronics&sr=1-9516,4.0,"5,579",₹199,₹999
Parker Vector Standard CT Fountain Pen (Blue Ink),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/41XdfhNGVAL._AC_UL320_.jpg,https://www.amazon.in/Parker-Vector-Standard-Fountain-Blue/dp/B00LZPRDFY/ref=sr_1_9517?qid=1679134232&s=electronics&sr=1-9517,4.2,470,₹379,₹430
"Hold Up Tabletop Tablet Holder Stand, iPad Stand Floor Height Adjustable Tablet Tripod Stand for iPad Mini 1, 2, 3, iPad A...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61R+wBDhenS._AC_UL320_.jpg,https://www.amazon.in/Tablet-Holder-Adjustable-Tablets-Carrying/dp/B098TMN71F/ref=sr_1_9518?qid=1679134232&s=electronics&sr=1-9518,4.3,109,"₹1,424","₹2,999"
"ESR Clear Case Compatible with iPhone 13 Case, Shockproof Thin Silicone Cover, Yellowing-Resistant Slim Transparent TPU Ph...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71RDNsvckTL._AC_UL320_.jpg,https://www.amazon.in/ESR-Compatible-iPhone-Yellowing-Resistant-Transparent/dp/B0BHQ8BDCB/ref=sr_1_9519?qid=1679134232&s=electronics&sr=1-9519,4.4,112,₹474,₹899
Everycom Mini Tripod with Mount Compatible with All Mobile Phones and Digital Camera - Black,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61quZJxS9XL._AC_UL320_.jpg,https://www.amazon.in/Everycom-Tripod-Compatible-Mobile-Digital/dp/B07XVKGBXZ/ref=sr_1_9520?qid=1679134232&s=electronics&sr=1-9520,3.2,"4,316",₹195,₹799
"ARTBRIZ Brizberry Mouse Pad, Large Printed Premium Textured Waterproof Anti Skid Rubber Base for Desktop Laptop Gaming Pro...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51AQP4PVrGL._AC_UL320_.jpg,https://www.amazon.in/ARTBRIZ%C2%AE-Textured-Waterproof-Professional-240X200X3mm/dp/B0995WXFHX/ref=sr_1_9521?qid=1679134232&s=electronics&sr=1-9521,4.5,838,₹243,₹499
HIKER Universal Dashboard Mount Car Mobile Phone Holder for Dashboard & Windshield with 360 Rotating Adjustable Long Arm &...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/611lr8zCKtL._AC_UL320_.jpg,https://www.amazon.in/Universal-Dashboard-Windshield-Adjustable-Smartphones/dp/B07KTD4Y1J/ref=sr_1_9522?qid=1679134232&s=electronics&sr=1-9522,3.7,934,₹399,₹499
"Fujifilm Instax Mini Rainbow Instant Film (Multi-Color, 10 Photos per Pack)","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/719rRvqLMUL._AC_UL320_.jpg,https://www.amazon.in/Fujifilm-Instax-Rainbow-Instant-Multi-Color/dp/B00AFTDWVA/ref=sr_1_9523?qid=1679134232&s=electronics&sr=1-9523,4.5,"5,890",₹636,₹649
"Noise Pro 4 GPS Smart Watch with GPS Built-in, Advanced Bluetooth Calling tech,1.85"" Display, 600Nits, Functional Crown, 7...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61+A2x2EqbL._AC_UL320_.jpg,https://www.amazon.in/Noise-Advanced-Bluetooth-Calling-Functional/dp/B0BMQN52CW/ref=sr_1_9524?qid=1679134232&s=electronics&sr=1-9524,3.8,119,"₹2,999","₹6,999"
Amozo Back Case Cover for iPhone 11 - (Polycarbonate | Translucent Black),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51WO1X-wxXL._AC_UL320_.jpg,https://www.amazon.in/Amozo-iPhone-Frameless-Transparent-Protection/dp/B07XZKVSYR/ref=sr_1_9525?qid=1679134232&s=electronics&sr=1-9525,4.1,"2,545",₹399,₹799
POPIO Tempered Glass Screen Protector Compatible for Samsung Galaxy A52 / Samsung Galaxy A52s (Black) with Edge to Edge Co...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71VZUd7438L._AC_UL320_.jpg,https://www.amazon.in/POPIO-Tempered-Protector-Compatible-Installation/dp/B097D56394/ref=sr_1_9526?qid=1679134232&s=electronics&sr=1-9526,4.1,706,₹251,₹599
FABTEC 4.3 Dashboard TFT LCD Screen Rear View Monitor with 8 LED Night Vision Car Reverse Camera,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61HrojZ0QOL._AC_UL320_.jpg,https://www.amazon.in/FABTEC-Mirror-Digital-Night-Vision-Waterproof/dp/B07NPHMMJ8/ref=sr_1_9527?qid=1679134232&s=electronics&sr=1-9527,3.6,319,"₹1,325","₹1,999"
Redragon M612 Predator RGB Wired Optical Gaming Mouse,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61vF4LdktpL._AC_UL320_.jpg,https://www.amazon.in/Redragon-M612-Predator-Programmable-Software/dp/B08SJ5Z8JL/ref=sr_1_9528?qid=1679134232&s=electronics&sr=1-9528,4.5,"1,500","₹1,199","₹1,390"
TheGiftKart Tough Armor Bumper Back Cover Ring Holder and Kickstand in-Built 360 Degree Protection Back Cover for Samsung ...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51PpID3MEYS._AC_UL320_.jpg,https://www.amazon.in/TheGiftKart-Samsung-Galaxy-Kickstand-Protection/dp/B097XM8J9R/ref=sr_1_9529?qid=1679134232&s=electronics&sr=1-9529,4.4,"1,489",₹395,₹999
EYUVAA LABEL Universal Monopod Holder Clip for Mobile Camera & Tripod Mount Holder Adjustable Smartphone Clip Clipper Comp...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51UiKsJ8OAL._AC_UL320_.jpg,https://www.amazon.in/EYUVAA-LABEL-Adjustable-Smartphone-Smartphones/dp/B0B2JRR6CZ/ref=sr_1_9530?qid=1679134232&s=electronics&sr=1-9530,4.1,39,₹115,₹399
cablebasket Mobile Charger for Android Phones 3 USB 3.1a Amper Smart ic USB Universal Compatible Mobile Wall Charger Adapt...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61i98c7VYeL._AC_UL320_.jpg,https://www.amazon.in/cablebasket-Charger-Adapter-Charging-Android/dp/B07SS5J3ZS/ref=sr_1_9531?qid=1679134233&s=electronics&sr=1-9531,3.6,661,₹399,"₹1,199"
aaRF Laptop Table for Home Adjustable Foldable Bed/Multi-Function Portable Laptop Table & Study (Brown),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51r1ya60pXL._AC_UL320_.jpg,https://www.amazon.in/aaRF-Wooden-Laptop-Multipurpose-Adjustable/dp/B07W1X8WTG/ref=sr_1_9532?qid=1679134233&s=electronics&sr=1-9532,3.7,363,₹849,"₹1,799"
LOHAYA Remote Compatible for Panasonic Split AC Remote Control with Backlight (AC-29C),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51DeZYVq5qL._AC_UL320_.jpg,https://www.amazon.in/LOHAYA-Compatible-Panasonic-Control-Backlight/dp/B09TYMZD67/ref=sr_1_9533?qid=1679134233&s=electronics&sr=1-9533,3.5,77,₹474.05,₹999
"Card Reader 3-in-1 USB 3.0 USB C Micro USB Card Reader SD, Micro SD, SDXC, SDHC, Micro SDHC, Micro SDXC Memory Card Reader...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/510E+iYXTxL._AC_UL320_.jpg,https://www.amazon.in/NK-STAR-Reader-SD-Smartphones/dp/B08C5JFWZM/ref=sr_1_9534?qid=1679134233&s=electronics&sr=1-9534,4.1,73,₹278,₹999
"M.G.R.J® Tempered Glass Screen Protector for Canon EOS 200D II, 200D, M50 M100 M6 M6ii, 2 Mini Mirrorless Camera (Transpar...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71f0icN4jML._AC_UL320_.jpg,https://www.amazon.in/M-G-R-J%C2%AE-Tempered-Protector-Mirrorless-Transparent/dp/B08Z1WYB17/ref=sr_1_9535?qid=1679134233&s=electronics&sr=1-9535,4.3,150,₹249,₹999
"Justec 45W Replacement Charger for MacBook Air 11"" & 13"" - A1435, A1436, A1465, A1466 - T Shape","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/31b3aOr6HrL._AC_UL320_.jpg,https://www.amazon.in/Justec-45W-Replacement-Charger-MacBook/dp/B09DMJSFLT/ref=sr_1_9536?qid=1679134233&s=electronics&sr=1-9536,3.8,168,"₹1,599","₹5,000"
Amazon Basics HL-007289 RJ45 Cat7 Network Ethernet Patch/LAN Cable for Security Camera - 15 Feet (White),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71gxLSGg1eL._AC_UL320_.jpg,https://www.amazon.in/AmazonBasics-Network-Ethernet-Patch-Cable/dp/B013PUMZMM/ref=sr_1_9537?qid=1679134233&s=electronics&sr=1-9537,4.4,"13,087",₹509,"₹1,400"
"CRYSTALOPRO Cartoon 3D Design Protective Case for 18W 20W iPhone 14 13 12 11 Pro Max Fast Charging Cable Adapter Charger, ...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61YpfDqwE6L._AC_UL320_.jpg,https://www.amazon.in/CRYSTALOPRO-Cartoon-Protective-Charging-Lightning/dp/B0B7291PL8/ref=sr_1_9538?qid=1679134233&s=electronics&sr=1-9538,4.7,131,₹599,"₹1,500"
"CableCreation USB C to HDMI Cable, Type C to HDMI Cable HDR 4K@60Hz, 2K@144Hz, USB Type C to HDMI Adapter Thunderbolt 3 Co...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/610ZAGDf7qL._AC_UL320_.jpg,https://www.amazon.in/CableCreation-Thunderbolt-Compatible-MacBook-Galaxy/dp/B085HKXVVR/ref=sr_1_9539?qid=1679134233&s=electronics&sr=1-9539,4.3,908,"₹1,582","₹5,404"
Original BN4A Battery Compatible for Xiaomi Redmi Note 7 / Redmi Note 7s / Redmi Note 7 Pro - 4000mAh - 1 Year Warranty.,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/514NzaPf+WL._AC_UL320_.jpg,https://www.amazon.in/Original-Battery-Compatible-Xiaomi-Redmi/dp/B0BRSF3ZWR/ref=sr_1_9540?qid=1679134233&s=electronics&sr=1-9540,3.2,50,"₹1,099","₹1,999"
